"X","Y","DOY","T","N","NAME"
12.86736073,48.42450937,97,2020-04-06,51,"Rottal-Inn"
12.58239174,48.89971253,91,2020-03-31,33,"Straubing-Bogen"
12.58239174,48.89971253,114,2020-04-23,34,"Straubing-Bogen"
12.58239174,48.89971253,135,2020-05-14,35,"Straubing-Bogen"
12.1136698,49.01304178,141,2020-05-20,37,"Regensburg"
12.1136698,49.01304178,145,2020-05-24,46,"Regensburg"
11.80095348,49.48675397,97,2020-04-06,34,"Amberg-Sulzbach"
11.80095348,49.48675397,99,2020-04-08,72,"Amberg-Sulzbach"
11.56655699,49.21596486,104,2020-04-13,35,"Neumarkt i.d.OPf."
12.09823541,49.68659077,95,2020-04-04,32,"Neustadt a.d.Waldnaab"
12.09823541,49.68659077,98,2020-04-07,48,"Neustadt a.d.Waldnaab"
12.09823541,49.68659077,99,2020-04-08,47,"Neustadt a.d.Waldnaab"
12.09823541,49.68659077,88,2020-03-28,56,"Neustadt a.d.Waldnaab"
12.09823541,49.68659077,92,2020-04-01,49,"Neustadt a.d.Waldnaab"
12.09823541,49.68659077,93,2020-04-02,42,"Neustadt a.d.Waldnaab"
12.09823541,49.68659077,94,2020-04-03,32,"Neustadt a.d.Waldnaab"
12.09823541,49.68659077,90,2020-03-30,32,"Neustadt a.d.Waldnaab"
12.09823541,49.68659077,91,2020-03-31,34,"Neustadt a.d.Waldnaab"
12.2524909,49.36854145,99,2020-04-08,46,"Schwandorf"
12.2524909,49.36854145,92,2020-04-01,33,"Schwandorf"
12.2524909,49.36854145,94,2020-04-03,33,"Schwandorf"
12.2524909,49.36854145,88,2020-03-28,32,"Schwandorf"
12.20034344,49.89939096,84,2020-03-24,31,"Tirschenreuth"
12.20034344,49.89939096,87,2020-03-27,89,"Tirschenreuth"
12.20034344,49.89939096,90,2020-03-30,55,"Tirschenreuth"
12.20034344,49.89939096,81,2020-03-21,67,"Tirschenreuth"
12.20034344,49.89939096,98,2020-04-07,59,"Tirschenreuth"
12.20034344,49.89939096,92,2020-04-01,103,"Tirschenreuth"
12.20034344,49.89939096,97,2020-04-06,64,"Tirschenreuth"
12.20034344,49.89939096,83,2020-03-23,31,"Tirschenreuth"
12.20034344,49.89939096,85,2020-03-25,31,"Tirschenreuth"
12.20034344,49.89939096,88,2020-03-28,55,"Tirschenreuth"
12.20034344,49.89939096,91,2020-03-31,32,"Tirschenreuth"
12.20034344,49.89939096,93,2020-04-02,64,"Tirschenreuth"
12.20034344,49.89939096,94,2020-04-03,54,"Tirschenreuth"
12.20034344,49.89939096,95,2020-04-04,33,"Tirschenreuth"
10.88366447,49.89342556,86,2020-03-26,31,"Bamberg"
11.55515476,49.88376431,86,2020-03-26,32,"Bayreuth"
10.94231564,50.26789335,104,2020-04-13,39,"Coburg"
11.81919074,50.27321035,93,2020-04-02,31,"Hof"
12.04187953,50.09014557,95,2020-04-04,41,"Wunsiedel i.Fichtelgebirge"
12.04187953,50.09014557,99,2020-04-08,36,"Wunsiedel i.Fichtelgebirge"
12.04187953,50.09014557,94,2020-04-03,66,"Wunsiedel i.Fichtelgebirge"
12.04187953,50.09014557,87,2020-03-27,32,"Wunsiedel i.Fichtelgebirge"
12.04187953,50.09014557,88,2020-03-28,33,"Wunsiedel i.Fichtelgebirge"
12.04187953,50.09014557,91,2020-03-31,38,"Wunsiedel i.Fichtelgebirge"
10.96548145,49.49141911,93,2020-04-02,35,"Fürth"
11.0827452,49.43623564,84,2020-03-24,34,"Nürnberg"
11.0827452,49.43623564,94,2020-04-03,39,"Nürnberg"
11.0827452,49.43623564,97,2020-04-06,37,"Nürnberg"
11.0827452,49.43623564,98,2020-04-07,46,"Nürnberg"
11.0827452,49.43623564,93,2020-04-02,56,"Nürnberg"
11.0827452,49.43623564,100,2020-04-09,52,"Nürnberg"
11.0827452,49.43623564,99,2020-04-08,34,"Nürnberg"
11.0827452,49.43623564,109,2020-04-18,31,"Nürnberg"
11.0827452,49.43623564,85,2020-03-25,36,"Nürnberg"
11.0827452,49.43623564,95,2020-04-04,56,"Nürnberg"
10.46814021,49.24815538,92,2020-04-01,38,"Ansbach"
10.84969119,49.44669215,91,2020-03-31,49,"Fürth"
10.84969119,49.44669215,94,2020-04-03,41,"Fürth"
10.84969119,49.44669215,90,2020-03-30,33,"Fürth"
11.36940294,49.49190369,93,2020-04-02,31,"Nürnberger Land"
11.36940294,49.49190369,92,2020-04-01,40,"Nürnberger Land"
11.36940294,49.49190369,94,2020-04-03,33,"Nürnberger Land"
11.36940294,49.49190369,99,2020-04-08,32,"Nürnberger Land"
10.89365078,49.03268078,100,2020-04-09,43,"Weißenburg-Gunzenhausen"
9.94087352,49.78466315,86,2020-03-26,31,"Würzburg"
9.94087352,49.78466315,91,2020-03-31,36,"Würzburg"
9.23799376,50.00810837,101,2020-04-10,34,"Aschaffenburg"
10.25996294,50.01686932,88,2020-03-28,41,"Schweinfurt"
10.25996294,50.01686932,100,2020-04-09,36,"Schweinfurt"
11.0527562,48.42757441,162,2020-06-10,41,"Aichach-Friedberg"
10.63967908,47.76998873,93,2020-04-02,42,"Ostallgäu"
10.63967908,47.76998873,91,2020-03-31,32,"Ostallgäu"
6.95730354,49.25137892,92,2020-04-01,61,"Stadtverband Saarbrücken"
6.95730354,49.25137892,93,2020-04-02,117,"Stadtverband Saarbrücken"
6.95730354,49.25137892,100,2020-04-09,63,"Stadtverband Saarbrücken"
6.95730354,49.25137892,101,2020-04-10,61,"Stadtverband Saarbrücken"
6.95730354,49.25137892,91,2020-03-31,68,"Stadtverband Saarbrücken"
6.95730354,49.25137892,88,2020-03-28,43,"Stadtverband Saarbrücken"
6.95730354,49.25137892,95,2020-04-04,37,"Stadtverband Saarbrücken"
6.95730354,49.25137892,96,2020-04-05,64,"Stadtverband Saarbrücken"
6.95730354,49.25137892,97,2020-04-06,39,"Stadtverband Saarbrücken"
6.95730354,49.25137892,98,2020-04-07,33,"Stadtverband Saarbrücken"
6.95730354,49.25137892,99,2020-04-08,85,"Stadtverband Saarbrücken"
6.77557827,49.35533745,95,2020-04-04,45,"Saarlouis"
6.77557827,49.35533745,91,2020-03-31,31,"Saarlouis"
13.36590121,52.53287524,86,2020-03-26,52,"Berlin Mitte"
13.36590121,52.53287524,97,2020-04-06,36,"Berlin Mitte"
13.36590121,52.53287524,93,2020-04-02,35,"Berlin Mitte"
13.36590121,52.53287524,87,2020-03-27,46,"Berlin Mitte"
13.36590121,52.53287524,91,2020-03-31,46,"Berlin Mitte"
13.36590121,52.53287524,98,2020-04-07,32,"Berlin Mitte"
13.36590121,52.53287524,102,2020-04-11,33,"Berlin Mitte"
13.42824263,52.50381512,171,2020-06-19,35,"Berlin Friedrichshain-Kreuzberg"
13.42824263,52.50381512,85,2020-03-25,46,"Berlin Friedrichshain-Kreuzberg"
13.44024936,52.59719211,108,2020-04-17,31,"Berlin Pankow"
13.44024936,52.59719211,86,2020-03-26,38,"Berlin Pankow"
13.44024936,52.59719211,87,2020-03-27,32,"Berlin Pankow"
13.44024936,52.59719211,94,2020-04-03,37,"Berlin Pankow"
13.27023028,52.50104015,98,2020-04-07,41,"Berlin Charlottenburg-Wilmersdorf"
13.27023028,52.50104015,90,2020-03-30,37,"Berlin Charlottenburg-Wilmersdorf"
13.27023028,52.50104015,86,2020-03-26,44,"Berlin Charlottenburg-Wilmersdorf"
13.27023028,52.50104015,85,2020-03-25,37,"Berlin Charlottenburg-Wilmersdorf"
13.27023028,52.50104015,93,2020-04-02,31,"Berlin Charlottenburg-Wilmersdorf"
13.2390758,52.43484357,88,2020-03-28,40,"Berlin Steglitz-Zehlendorf"
13.3807327,52.44112222,94,2020-04-03,31,"Berlin Tempelhof-Schöneberg"
13.45496658,52.44107869,88,2020-03-28,40,"Berlin Neukölln"
13.45496658,52.44107869,162,2020-06-10,34,"Berlin Neukölln"
13.45496658,52.44107869,93,2020-04-02,32,"Berlin Neukölln"
13.45496658,52.44107869,92,2020-04-01,35,"Berlin Neukölln"
13.45496658,52.44107869,94,2020-04-03,36,"Berlin Neukölln"
13.45496658,52.44107869,85,2020-03-25,31,"Berlin Neukölln"
13.02871262,52.42615898,101,2020-04-10,49,"Potsdam"
13.02871262,52.42615898,90,2020-03-30,33,"Potsdam"
13.02871262,52.42615898,94,2020-04-03,40,"Potsdam"
13.02871262,52.42615898,108,2020-04-17,41,"Potsdam"
13.02871262,52.42615898,98,2020-04-07,35,"Potsdam"
13.02871262,52.42615898,99,2020-04-08,63,"Potsdam"
13.70372646,52.82322649,100,2020-04-09,53,"Barnim"
13.20529359,52.90682433,109,2020-04-18,40,"Oberhavel"
12.68916767,52.24630608,93,2020-04-02,38,"Potsdam-Mittelmark"
12.68916767,52.24630608,94,2020-04-03,31,"Potsdam-Mittelmark"
12.94508712,50.60889702,101,2020-04-10,36,"Erzgebirgskreis"
12.94508712,50.60889702,91,2020-03-31,39,"Erzgebirgskreis"
12.94508712,50.60889702,93,2020-04-02,83,"Erzgebirgskreis"
12.23499468,50.4567978,103,2020-04-12,39,"Vogtlandkreis"
12.52580634,50.7507535,88,2020-03-28,35,"Zwickau"
12.52580634,50.7507535,78,2020-03-18,32,"Zwickau"
12.52580634,50.7507535,79,2020-03-19,42,"Zwickau"
12.52580634,50.7507535,94,2020-04-03,40,"Zwickau"
12.52580634,50.7507535,99,2020-04-08,41,"Zwickau"
12.52580634,50.7507535,84,2020-03-24,31,"Zwickau"
12.52580634,50.7507535,93,2020-04-02,42,"Zwickau"
13.78344382,51.06645315,87,2020-03-27,36,"Dresden"
13.78344382,51.06645315,81,2020-03-21,35,"Dresden"
13.78344382,51.06645315,84,2020-03-24,41,"Dresden"
13.78344382,51.06645315,86,2020-03-26,34,"Dresden"
14.75080399,51.22561918,94,2020-04-03,57,"Görlitz"
10.95855929,51.82130296,108,2020-04-17,45,"Harz"
12.07407589,50.7484495,107,2020-04-16,32,"Greiz"
